sle	ra	MS4A1	12.450768679587156	0.015061256603349444
sle	ra	CD80	10.967536917208932	0.020006743846240307
sle	ra	CD86	13.363789012187624	0.010677756547150726
sle	ra	IL6R	11.233016781688328	0.01877037203551759
sle	ra	TNF	8.76045865510564	0.027986961897268743
average:	sle	ra	0.01850061818590536
sle	sle	IFNAR2	20.392178049827404	0.002135551309430145
sle	sle	CD22	6.217477059139198	0.03843992356974261
sle	sle	IFNAR1	15.165368363630938	0.00646285264695965
sle	sle	TNFSF13B	16.862390606808088	0.003990109025514219
average:	sle	sle	0.012757109137911657
Average:	0.01080826246050479
